"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","ad_purpose_codes","ad_purpose_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"SL/001099","SL/001099_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Emergency Support to Energy Sector","2008-08-27","start-actual","2009-08-27","","Peacebuilding Fund","DAC","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Completion","2008","2009","9395872.0","9283964.0","3131957.33333","3094654.66667"
"SL/001099","SL/001099_2407781","3","2407781","Kenema District","7.95171","-11.19004","ADM2","second-order administrative division","6295630|6255146|SL|01|2407781","Earth|Africa|Sierra Leone|Eastern Province|Kenema District","1","1","1","Emergency Support to Energy Sector","2008-08-27","start-actual","2009-08-27","","Peacebuilding Fund","DAC","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Completion","2008","2009","9395872.0","9283964.0","3131957.33333","3094654.66667"
"SL/001099","SL/001099_2409306","1","2409306","Freetown","8.484","-13.22994","PPLC","capital of a political entity","6295630|6255146|SL|04|2409306","Earth|Africa|Sierra Leone|Western Area|Freetown","2","1","1","Emergency Support to Energy Sector","2008-08-27","start-actual","2009-08-27","","Peacebuilding Fund","DAC","Sierra Leone","SLE","230","Energy Generation and Supply","23000","Energy generation and supply, combinations ofpurposes","Completion","2008","2009","9395872.0","9283964.0","3131957.33333","3094654.66667"
"SL/001156","SL/001156_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Protracted Relief and Recovery Operation 10554.0 - Food Assistance to Refugee and Returnee-Affected Areas of Sierra Leone","2007-07-01","start-actual","2010-06-30","","Government of Switzerland|Canadia International Development Agency (CIDA)|UNICEF|Government of Spain|UNDP|Germany|European Union (EU)|Government of Japan|Irish Aid|World Food Programme (WFP)","CHE|JPN|ESP|DEU|DAC|IRL|CAN","Sierra Leone","SLE","311|111|120","Agriculture|Education, level unspecified|Health","31120|11105|12005","Agricultural development|Education, level unspecified,purpose unspecified|Health, purpose unspecified","Completion","2007","2010","57813550.0","36930381.0","9635591.66667","6155063.5"
"SL/001156","SL/001156_2408249","3","2408249","Kailahun District","8.10768","-10.75146","ADM2","second-order administrative division","6295630|6255146|SL|01|2408249","Earth|Africa|Sierra Leone|Eastern Province|Kailahun District","1","1","1","Protracted Relief and Recovery Operation 10554.0 - Food Assistance to Refugee and Returnee-Affected Areas of Sierra Leone","2007-07-01","start-actual","2010-06-30","","Government of Switzerland|Canadia International Development Agency (CIDA)|UNICEF|Government of Spain|UNDP|Germany|European Union (EU)|Government of Japan|Irish Aid|World Food Programme (WFP)","CHE|JPN|ESP|DEU|DAC|IRL|CAN","Sierra Leone","SLE","311|111|120","Agriculture|Education, level unspecified|Health","31120|11105|12005","Agricultural development|Education, level unspecified,purpose unspecified|Health, purpose unspecified","Completion","2007","2010","57813550.0","36930381.0","9635591.66667","6155063.5"
"SL/001156","SL/001156_2407781","3","2407781","Kenema District","7.95171","-11.19004","ADM2","second-order administrative division","6295630|6255146|SL|01|2407781","Earth|Africa|Sierra Leone|Eastern Province|Kenema District","1","1","1","Protracted Relief and Recovery Operation 10554.0 - Food Assistance to Refugee and Returnee-Affected Areas of Sierra Leone","2007-07-01","start-actual","2010-06-30","","Government of Switzerland|Canadia International Development Agency (CIDA)|UNICEF|Government of Spain|UNDP|Germany|European Union (EU)|Government of Japan|Irish Aid|World Food Programme (WFP)","CHE|JPN|ESP|DEU|DAC|IRL|CAN","Sierra Leone","SLE","311|111|120","Agriculture|Education, level unspecified|Health","31120|11105|12005","Agricultural development|Education, level unspecified,purpose unspecified|Health, purpose unspecified","Completion","2007","2010","57813550.0","36930381.0","9635591.66667","6155063.5"
"SL/001156","SL/001156_2409913","3","2409913","Bonthe District","7.51622","-12.33591","ADM2","second-order administrative division","6295630|6255146|SL|03|2409913","Earth|Africa|Sierra Leone|Southern Province|Bonthe District","1","1","1","Protracted Relief and Recovery Operation 10554.0 - Food Assistance to Refugee and Returnee-Affected Areas of Sierra Leone","2007-07-01","start-actual","2010-06-30","","Government of Switzerland|Canadia International Development Agency (CIDA)|UNICEF|Government of Spain|UNDP|Germany|European Union (EU)|Government of Japan|Irish Aid|World Food Programme (WFP)","CHE|JPN|ESP|DEU|DAC|IRL|CAN","Sierra Leone","SLE","311|111|120","Agriculture|Education, level unspecified|Health","31120|11105|12005","Agricultural development|Education, level unspecified,purpose unspecified|Health, purpose unspecified","Completion","2007","2010","57813550.0","36930381.0","9635591.66667","6155063.5"
"SL/001156","SL/001156_2407469","3","2407469","Kono District","8.70687","-10.93368","ADM2","second-order administrative division","6295630|6255146|SL|01|2407469","Earth|Africa|Sierra Leone|Eastern Province|Kono District","1","1","1","Protracted Relief and Recovery Operation 10554.0 - Food Assistance to Refugee and Returnee-Affected Areas of Sierra Leone","2007-07-01","start-actual","2010-06-30","","Government of Switzerland|Canadia International Development Agency (CIDA)|UNICEF|Government of Spain|UNDP|Germany|European Union (EU)|Government of Japan|Irish Aid|World Food Programme (WFP)","CHE|JPN|ESP|DEU|DAC|IRL|CAN","Sierra Leone","SLE","311|111|120","Agriculture|Education, level unspecified|Health","31120|11105|12005","Agricultural development|Education, level unspecified,purpose unspecified|Health, purpose unspecified","Completion","2007","2010","57813550.0","36930381.0","9635591.66667","6155063.5"
"SL/001156","SL/001156_2404399","3","2404399","Pujehun District","7.31855","-11.5792","ADM2","second-order administrative division","6295630|6255146|SL|03|2404399","Earth|Africa|Sierra Leone|Southern Province|Pujehun District","1","1","1","Protracted Relief and Recovery Operation 10554.0 - Food Assistance to Refugee and Returnee-Affected Areas of Sierra Leone","2007-07-01","start-actual","2010-06-30","","Government of Switzerland|Canadia International Development Agency (CIDA)|UNICEF|Government of Spain|UNDP|Germany|European Union (EU)|Government of Japan|Irish Aid|World Food Programme (WFP)","CHE|JPN|ESP|DEU|DAC|IRL|CAN","Sierra Leone","SLE","311|111|120","Agriculture|Education, level unspecified|Health","31120|11105|12005","Agricultural development|Education, level unspecified,purpose unspecified|Health, purpose unspecified","Completion","2007","2010","57813550.0","36930381.0","9635591.66667","6155063.5"
"SL/001163","SL/001163_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Food security DCI-2008","2008-12-01","start-actual","2016-12-01","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2008","2016","5849403.0","5858831.0","835629.0","836975.857143"
"SL/001163","SL/001163_2407781","3","2407781","Kenema District","7.95171","-11.19004","ADM2","second-order administrative division","6295630|6255146|SL|01|2407781","Earth|Africa|Sierra Leone|Eastern Province|Kenema District","1","1","1","Food security DCI-2008","2008-12-01","start-actual","2016-12-01","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2008","2016","5849403.0","5858831.0","835629.0","836975.857143"
"SL/001163","SL/001163_2409913","3","2409913","Bonthe District","7.51622","-12.33591","ADM2","second-order administrative division","6295630|6255146|SL|03|2409913","Earth|Africa|Sierra Leone|Southern Province|Bonthe District","1","1","1","Food security DCI-2008","2008-12-01","start-actual","2016-12-01","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2008","2016","5849403.0","5858831.0","835629.0","836975.857143"
"SL/001163","SL/001163_2407650","3","2407650","Koinadugu District","9.50991","-11.34601","ADM2","second-order administrative division","6295630|6255146|SL|02|2407650","Earth|Africa|Sierra Leone|Northern Province|Koinadugu District","1","1","1","Food security DCI-2008","2008-12-01","start-actual","2016-12-01","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2008","2016","5849403.0","5858831.0","835629.0","836975.857143"
"SL/001163","SL/001163_2404399","3","2404399","Pujehun District","7.31855","-11.5792","ADM2","second-order administrative division","6295630|6255146|SL|03|2404399","Earth|Africa|Sierra Leone|Southern Province|Pujehun District","1","1","1","Food security DCI-2008","2008-12-01","start-actual","2016-12-01","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2008","2016","5849403.0","5858831.0","835629.0","836975.857143"
"SL/001163","SL/001163_9179949","3","9179949","Western Area Urban","8.45358","-13.26617","ADM2","second-order administrative division","6295630|6255146|SL|04|9179949","Earth|Africa|Sierra Leone|Western Area|Western Area Urban","1","1","1","Food security DCI-2008","2008-12-01","start-actual","2016-12-01","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2008","2016","5849403.0","5858831.0","835629.0","836975.857143"
"SL/001163","SL/001163_9180331","1","9180331","Freetown","8.45774","-13.23714","ADM3","third-order administrative division","6295630|6255146|SL|04|9180331","Earth|Africa|Sierra Leone|Western Area|Freetown","1","1","1","Food security DCI-2008","2008-12-01","start-actual","2016-12-01","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2008","2016","5849403.0","5858831.0","835629.0","836975.857143"
"SL/001173","SL/001173_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Improving Living Conditions and Strengthening of Social Stability and Decentralisation in Rural Communities of Former Civil War Areas in Southern Sierra Leone","2008-01-01","start-actual","2012-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Completion","2008","2012","1133617.0","1092285.0","566808.5","546142.5"
"SL/001173","SL/001173_9180397","2","9180397","Komboya","8.24613","-11.49214","ADM3","third-order administrative division","6295630|6255146|SL|03|9180397","Earth|Africa|Sierra Leone|Southern Province|Komboya","1","1","1","Improving Living Conditions and Strengthening of Social Stability and Decentralisation in Rural Communities of Former Civil War Areas in Southern Sierra Leone","2008-01-01","start-actual","2012-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Completion","2008","2012","1133617.0","1092285.0","566808.5","546142.5"
"SL/001209","SL/001209_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Support to Maternal and Child healthcare","2009-11-30","start-actual","2013-07-31","","European Union (EU)","DAC","Sierra Leone","SLE","130","Population Policies / Programmes and Reproductive Health","13020","Reproductive health care","Implementation","2009","2013","1067327.0","968571.0","355775.666667","322857.0"
"SL/001209","SL/001209_2403287","3","2403287","Tonkolili District","8.61885","-11.84173","ADM2","second-order administrative division","6295630|6255146|SL|02|2403287","Earth|Africa|Sierra Leone|Northern Province|Tonkolili District","1","1","1","Support to Maternal and Child healthcare","2009-11-30","start-actual","2013-07-31","","European Union (EU)","DAC","Sierra Leone","SLE","130","Population Policies / Programmes and Reproductive Health","13020","Reproductive health care","Implementation","2009","2013","1067327.0","968571.0","355775.666667","322857.0"
"SL/001209","SL/001209_2409983","3","2409983","Bombali District","9.28444","-12.16449","ADM2","second-order administrative division","6295630|6255146|SL|02|2409983","Earth|Africa|Sierra Leone|Northern Province|Bombali District","1","1","1","Support to Maternal and Child healthcare","2009-11-30","start-actual","2013-07-31","","European Union (EU)","DAC","Sierra Leone","SLE","130","Population Policies / Programmes and Reproductive Health","13020","Reproductive health care","Implementation","2009","2013","1067327.0","968571.0","355775.666667","322857.0"
"SL/001212","SL/001212_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Capacity Building of the Bo District and City Councils for Good Governance, Effective Aid Delivery, Health, Water and Sanitation services","2010-01-01","start-actual","2012-12-31","","European Union (EU)","DAC","Sierra Leone","SLE","151|140|122","Government and civil society, general|Water Supply and Sanitation|Basic health","15140|14020|12230","Government administration|Water supply and sanitation - large systems|Basic health infrastructure","Completion","2010","2012","604806.0","544270.0","604806.0","544270.0"
"SL/001220","SL/001220_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Sustainable waste management","2009-01-01","start-actual","2010-12-31","","UNDP|Irish Aid","IRL|DAC","Sierra Leone","SLE","312","Forestry","31210","Forestry policy and administrative management","Completion","2009","2010","603061.0","591342.0","301530.5","295671.0"
"SL/001220","SL/001220_2409983","3","2409983","Bombali District","9.28444","-12.16449","ADM2","second-order administrative division","6295630|6255146|SL|02|2409983","Earth|Africa|Sierra Leone|Northern Province|Bombali District","1","1","1","Sustainable waste management","2009-01-01","start-actual","2010-12-31","","UNDP|Irish Aid","IRL|DAC","Sierra Leone","SLE","312","Forestry","31210","Forestry policy and administrative management","Completion","2009","2010","603061.0","591342.0","301530.5","295671.0"
"SL/001438","SL/001438_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2408249","3","2408249","Kailahun District","8.10768","-10.75146","ADM2","second-order administrative division","6295630|6255146|SL|01|2408249","Earth|Africa|Sierra Leone|Eastern Province|Kailahun District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2407781","3","2407781","Kenema District","7.95171","-11.19004","ADM2","second-order administrative division","6295630|6255146|SL|01|2407781","Earth|Africa|Sierra Leone|Eastern Province|Kenema District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2405008","3","2405008","Moyamba District","8.0629","-12.44401","ADM2","second-order administrative division","6295630|6255146|SL|03|2405008","Earth|Africa|Sierra Leone|Southern Province|Moyamba District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2409913","3","2409913","Bonthe District","7.51622","-12.33591","ADM2","second-order administrative division","6295630|6255146|SL|03|2409913","Earth|Africa|Sierra Leone|Southern Province|Bonthe District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2404431","3","2404431","Port Loko District","8.72386","-12.75904","ADM2","second-order administrative division","6295630|6255146|SL|02|2404431","Earth|Africa|Sierra Leone|Northern Province|Port Loko District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2403287","3","2403287","Tonkolili District","8.61885","-11.84173","ADM2","second-order administrative division","6295630|6255146|SL|02|2403287","Earth|Africa|Sierra Leone|Northern Province|Tonkolili District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2407469","3","2407469","Kono District","8.70687","-10.93368","ADM2","second-order administrative division","6295630|6255146|SL|01|2407469","Earth|Africa|Sierra Leone|Eastern Province|Kono District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2407650","3","2407650","Koinadugu District","9.50991","-11.34601","ADM2","second-order administrative division","6295630|6255146|SL|02|2407650","Earth|Africa|Sierra Leone|Northern Province|Koinadugu District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2404399","3","2404399","Pujehun District","7.31855","-11.5792","ADM2","second-order administrative division","6295630|6255146|SL|03|2404399","Earth|Africa|Sierra Leone|Southern Province|Pujehun District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2408083","3","2408083","Kambia District","9.18251","-12.81309","ADM2","second-order administrative division","6295630|6255146|SL|02|2408083","Earth|Africa|Sierra Leone|Northern Province|Kambia District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_2409983","3","2409983","Bombali District","9.28444","-12.16449","ADM2","second-order administrative division","6295630|6255146|SL|02|2409983","Earth|Africa|Sierra Leone|Northern Province|Bombali District","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_9179950","3","9179950","Western Area Rural","8.32319","-13.09485","ADM2","second-order administrative division","6295630|6255146|SL|04|9179950","Earth|Africa|Sierra Leone|Western Area|Western Area Rural","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001438","SL/001438_9179949","3","9179949","Western Area Urban","8.45358","-13.26617","ADM2","second-order administrative division","6295630|6255146|SL|04|9179949","Earth|Africa|Sierra Leone|Western Area|Western Area Urban","1","1","1","Youth Employment Support","2010-10-18","start-actual","2014-12-31","","World Bank","DAC","Sierra Leone","SLE","160|122","Other Social Infrastructure and Services|Basic health","16010|12261","Social/ welfare services|Health education","Implementation","2010","2014","13456582.0","13456582.0","961184.428571","961184.428571"
"SL/001439","SL/001439_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2408249","3","2408249","Kailahun District","8.10768","-10.75146","ADM2","second-order administrative division","6295630|6255146|SL|01|2408249","Earth|Africa|Sierra Leone|Eastern Province|Kailahun District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2407781","3","2407781","Kenema District","7.95171","-11.19004","ADM2","second-order administrative division","6295630|6255146|SL|01|2407781","Earth|Africa|Sierra Leone|Eastern Province|Kenema District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2405008","3","2405008","Moyamba District","8.0629","-12.44401","ADM2","second-order administrative division","6295630|6255146|SL|03|2405008","Earth|Africa|Sierra Leone|Southern Province|Moyamba District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2409913","3","2409913","Bonthe District","7.51622","-12.33591","ADM2","second-order administrative division","6295630|6255146|SL|03|2409913","Earth|Africa|Sierra Leone|Southern Province|Bonthe District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2404431","3","2404431","Port Loko District","8.72386","-12.75904","ADM2","second-order administrative division","6295630|6255146|SL|02|2404431","Earth|Africa|Sierra Leone|Northern Province|Port Loko District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2403287","3","2403287","Tonkolili District","8.61885","-11.84173","ADM2","second-order administrative division","6295630|6255146|SL|02|2403287","Earth|Africa|Sierra Leone|Northern Province|Tonkolili District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2407469","3","2407469","Kono District","8.70687","-10.93368","ADM2","second-order administrative division","6295630|6255146|SL|01|2407469","Earth|Africa|Sierra Leone|Eastern Province|Kono District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2407650","3","2407650","Koinadugu District","9.50991","-11.34601","ADM2","second-order administrative division","6295630|6255146|SL|02|2407650","Earth|Africa|Sierra Leone|Northern Province|Koinadugu District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2404399","3","2404399","Pujehun District","7.31855","-11.5792","ADM2","second-order administrative division","6295630|6255146|SL|03|2404399","Earth|Africa|Sierra Leone|Southern Province|Pujehun District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2408083","3","2408083","Kambia District","9.18251","-12.81309","ADM2","second-order administrative division","6295630|6255146|SL|02|2408083","Earth|Africa|Sierra Leone|Northern Province|Kambia District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2409983","3","2409983","Bombali District","9.28444","-12.16449","ADM2","second-order administrative division","6295630|6255146|SL|02|2409983","Earth|Africa|Sierra Leone|Northern Province|Bombali District","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001439","SL/001439_2403068","4","2403068","Western Area","8.33333","-13.11667","ADM1","first-order administrative division","6295630|6255146|SL|04","Earth|Africa|Sierra Leone|Western Area","1","1","1","Education for All-Fast Track Initiative Project","2008-11-15","start-actual","2013-12-31","","World Bank","DAC","Sierra Leone","SLE","112|113","Basic education|Secondary Education","11220|11320","Primary education|Secondary education","Completion","2008","2013","6004377.0","6004377.0","428884.071429","428884.071429"
"SL/001445","SL/001445_2410021","3","2410021","Bo District","7.98877","-11.6734","ADM2","second-order administrative division","6295630|6255146|SL|03|2410021","Earth|Africa|Sierra Leone|Southern Province|Bo District","1","1","1","SL GEF Biodiversity Conservation Project","2010-05-27","start-actual","2014-12-01","","World Bank","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2010","2014","7920831.0","2818308.0","1320138.5","469718.0"
"SL/001445","SL/001445_2403287","3","2403287","Tonkolili District","8.61885","-11.84173","ADM2","second-order administrative division","6295630|6255146|SL|02|2403287","Earth|Africa|Sierra Leone|Northern Province|Tonkolili District","1","1","1","SL GEF Biodiversity Conservation Project","2010-05-27","start-actual","2014-12-01","","World Bank","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2010","2014","7920831.0","2818308.0","1320138.5","469718.0"
"SL/001445","SL/001445_2408016","5","2408016","Kangari Hills","8.48679","-11.75639","HLLS","hills","6295630|6255146|SL|00","Earth|Africa|Sierra Leone|Kangari Hills","4","2","1","SL GEF Biodiversity Conservation Project","2010-05-27","start-actual","2014-12-01","","World Bank","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2010","2014","7920831.0","2818308.0","1320138.5","469718.0"
"SL/001445","SL/001445_7669243","5","7669243","Kilimi National Park","9.61869","-12.56596","PRK","park","6295630|6255146|SL|02|7669243","Earth|Africa|Sierra Leone|Northern Province|Kilimi National Park","4","2","1","SL GEF Biodiversity Conservation Project","2010-05-27","start-actual","2014-12-01","","World Bank","DAC","Sierra Leone","SLE","311","Agriculture","31120","Agricultural development","Implementation","2010","2014","7920831.0","2818308.0","1320138.5","469718.0"
